ID_Cliente,grupo_edad,region,nivel_ingresos,horas_conectado,clics_en_productos,uso_cupones,compra_realizada,total_compra
CL13763,60+,Cajamarca,medio,3.16,3,2,0,0.0
CL13764,46-60,San Martín,bajo,1.54,8,2,1,588.97
CL13765,60+,Lima,medio,4.19,1,4,0,0.0
CL13766,26-35,Tacna,medio,3.24,3,0,0,0.0
CL13767,46-60,Cajamarca,medio,4.3,4,3,1,978.07
CL13768,36-45,Pasco,alto,4.17,4,0,1,1236.5
CL13769,26-35,Áncash,alto,2.41,6,1,0,0.0
CL13770,18-25,San Martín,alto,2.01,5,2,1,1431.64
CL13771,18-25,Lima,bajo,0.27,5,2,1,183.73
CL13772,60+,Junín,alto,2.67,5,2,1,743.55
CL13773,60+,Callao,medio,2.46,10,4,1,736.46
CL13774,36-45,Piura,medio,1.86,7,4,1,975.88
CL13775,36-45,Lima,alto,2.0,7,2,0,0.0
CL13776,18-25,Junín,alto,3.02,5,0,0,0.0
CL13777,46-60,Lima,medio,0.62,8,2,1,856.07
CL13778,18-25,Piura,medio,3.78,3,3,1,218.53
CL13779,18-25,Ica,medio,3.37,5,3,1,1189.35
CL13780,36-45,Apurímac,medio,2.14,7,0,0,0.0
CL13781,60+,Tacna,alto,2.42,3,0,0,0.0
CL13782,36-45,La Libertad,medio,2.82,3,3,0,0.0
CL13783,36-45,Junín,medio,3.31,6,1,1,724.16
CL13784,36-45,Callao,medio,4.53,3,3,1,1086.46
CL13785,18-25,San Martín,bajo,1.97,4,0,0,0.0
CL13786,46-60,Callao,alto,3.86,7,4,1,1938.18
CL13787,18-25,Lima,bajo,2.28,6,3,0,0.0
CL13788,26-35,San Martín,medio,2.1,6,1,0,0.0
CL13789,36-45,Áncash,alto,2.24,3,3,0,0.0
CL13790,36-45,Piura,medio,3.58,4,4,0,0.0
CL13791,26-35,Lambayeque,alto,1.93,3,4,1,455.53
CL13792,36-45,Lima,alto,2.61,5,0,1,1401.47
CL13793,36-45,Junín,bajo,1.99,3,2,0,0.0
CL13794,36-45,Loreto,medio,2.07,6,4,1,781.19
CL13795,26-35,Huancavelica,medio,3.85,3,4,0,0.0
CL13796,18-25,Amazonas,medio,2.49,12,4,1,303.8
CL13797,36-45,Tumbes,medio,1.83,4,4,1,634.33
CL13798,46-60,Amazonas,medio,2.07,6,4,1,221.36
CL13799,26-35,Piura,bajo,2.78,5,2,0,0.0
CL13800,60+,Cajamarca,medio,2.45,4,3,1,276.86
CL13801,26-35,La Libertad,bajo,2.5,7,3,1,161.57
CL13802,18-25,Piura,bajo,2.2,5,4,0,0.0
CL13803,26-35,Callao,medio,3.54,2,0,0,0.0
CL13804,60+,Puno,medio,3.08,4,2,1,845.5
CL13805,46-60,Lima,bajo,2.28,4,4,1,677.04
CL13806,60+,Junín,medio,2.63,7,4,0,0.0
CL13807,26-35,Lima,medio,1.69,4,1,0,0.0
CL13808,60+,Ica,alto,2.43,6,2,1,1168.42
CL13809,26-35,Junín,medio,1.81,7,3,1,901.74
CL13810,46-60,Madre de Dios,bajo,2.7,7,2,0,0.0
CL13811,46-60,Huánuco,medio,2.4,4,3,0,0.0
CL13812,18-25,Callao,medio,2.26,7,3,1,1097.23
CL13813,46-60,Pasco,medio,2.64,8,1,0,0.0
CL13814,36-45,Pasco,medio,2.8,8,4,1,390.89
CL13815,60+,Lima,bajo,3.59,1,2,0,0.0
CL13816,60+,Lima,medio,3.28,6,3,0,0.0
CL13817,26-35,Loreto,bajo,3.45,10,1,0,0.0
CL13818,46-60,Lima,medio,2.15,5,0,0,0.0
CL13819,18-25,Lambayeque,alto,2.79,4,0,0,0.0
CL13820,18-25,Ucayali,medio,4.23,1,0,0,0.0
CL13821,18-25,Ayacucho,bajo,2.4,4,4,1,755.11
CL13822,36-45,Lima,alto,2.63,4,1,0,0.0
CL13823,46-60,San Martín,medio,2.64,7,4,1,273.38
CL13824,18-25,Lima,bajo,2.4,11,4,1,631.01
CL13825,36-45,San Martín,medio,3.79,7,3,1,1078.38
CL13826,60+,Ica,medio,2.06,3,4,1,1282.66
CL13827,26-35,Huancavelica,bajo,3.58,7,2,0,0.0
CL13828,46-60,Puno,bajo,3.27,4,0,0,0.0
CL13829,46-60,La Libertad,medio,2.44,8,1,0,0.0
CL13830,60+,Loreto,bajo,2.09,7,0,1,595.85
CL13831,46-60,Ayacucho,medio,2.47,6,4,0,0.0
CL13832,46-60,Moquegua,medio,3.66,7,4,1,232.59
CL13833,46-60,Lima,medio,3.58,5,1,0,0.0
CL13834,46-60,Huancavelica,bajo,3.3,5,4,0,0.0
CL13835,36-45,Lima,alto,2.41,5,1,0,0.0
CL13836,36-45,Loreto,medio,2.54,7,3,1,637.75
CL13837,26-35,Amazonas,medio,3.13,1,2,1,646.93
CL13838,46-60,Lima,medio,2.26,4,0,1,719.48
CL13839,60+,Lima,bajo,3.34,11,4,0,0.0
CL13840,18-25,Cusco,medio,2.65,5,1,0,0.0
CL13841,26-35,Moquegua,medio,3.51,7,2,1,876.98
CL13842,18-25,Huánuco,medio,1.09,4,3,0,0.0
CL13843,18-25,Huancavelica,bajo,1.89,4,1,1,845.46
CL13844,46-60,Lima,bajo,2.17,1,0,0,0.0
CL13845,60+,Lima,medio,2.91,7,1,0,0.0
CL13846,18-25,Tacna,alto,2.12,2,2,1,1870.7
CL13847,18-25,Ayacucho,medio,4.68,1,2,0,0.0
CL13848,26-35,La Libertad,bajo,1.28,0,4,0,0.0
CL13849,60+,Apurímac,alto,3.52,2,4,0,0.0
CL13850,60+,Moquegua,medio,3.73,3,2,0,0.0
CL13851,18-25,Lima,medio,3.0,4,2,1,1118.42
CL13852,60+,Loreto,medio,2.18,3,0,0,0.0
CL13853,26-35,Ica,medio,2.48,9,2,0,0.0
CL13854,26-35,Puno,medio,3.32,8,1,0,0.0
CL13855,26-35,Lima,bajo,0.9,4,0,0,0.0
CL13856,46-60,Tumbes,alto,1.87,3,1,1,1412.35
CL13857,18-25,Apurímac,bajo,1.96,4,2,0,0.0
CL13858,60+,Lima,bajo,3.04,5,1,1,175.0
CL13859,26-35,Moquegua,bajo,3.59,6,1,1,288.52
CL13860,18-25,Lima,medio,4.48,7,4,0,0.0
CL13861,18-25,Amazonas,medio,0.64,4,4,1,1196.66
CL13862,46-60,Ucayali,medio,1.47,8,3,0,0.0
CL13863,60+,Huánuco,medio,2.16,3,4,1,871.77
CL13864,60+,Cusco,bajo,3.06,1,3,0,0.0
CL13865,26-35,Lima,medio,3.26,3,2,0,0.0
CL13866,26-35,Lima,medio,1.32,4,4,0,0.0
CL13867,18-25,Moquegua,medio,2.88,3,3,1,1122.55
CL13868,60+,La Libertad,bajo,0.0,3,0,0,0.0
CL13869,60+,Lima,alto,2.79,3,3,0,0.0
CL13870,26-35,Lima,medio,2.47,7,0,0,0.0
CL13871,36-45,La Libertad,medio,2.4,1,0,0,0.0
CL13872,18-25,Tacna,medio,2.11,4,0,0,0.0
CL13873,60+,Puno,medio,2.41,4,0,0,0.0
CL13874,46-60,Lima,bajo,2.82,8,1,0,0.0
CL13875,46-60,Amazonas,medio,4.16,4,0,0,0.0
CL13876,36-45,San Martín,bajo,1.21,2,1,0,0.0
CL13877,26-35,Arequipa,bajo,2.23,6,1,0,0.0
CL13878,26-35,Cusco,bajo,3.04,6,1,0,0.0
CL13879,26-35,Ayacucho,alto,2.44,7,4,1,1282.24
CL13880,46-60,Cajamarca,medio,2.62,6,3,0,0.0
CL13881,26-35,Pasco,alto,1.91,7,3,1,1600.36
CL13882,46-60,Lima,bajo,3.33,1,2,0,0.0
CL13883,36-45,Tumbes,bajo,0.33,12,1,0,0.0
CL13884,18-25,Cusco,alto,1.51,3,0,1,1586.3
CL13885,60+,Lima,medio,4.46,11,2,1,1138.57
CL13886,36-45,Ucayali,alto,1.27,3,3,0,0.0
CL13887,46-60,Piura,bajo,1.63,5,3,1,177.88
CL13888,36-45,Madre de Dios,alto,1.71,3,0,0,0.0
CL13889,60+,Callao,medio,1.96,4,3,1,1192.04
CL13890,18-25,Moquegua,bajo,2.48,6,3,1,997.31
CL13891,60+,Junín,medio,3.58,6,4,0,0.0
CL13892,46-60,Lima,medio,2.98,3,1,1,397.86
CL13893,60+,Lima,bajo,2.26,4,3,1,678.21
CL13894,36-45,Lima,alto,4.25,9,0,1,292.24
CL13895,26-35,Madre de Dios,medio,2.08,7,4,0,0.0
CL13896,36-45,Lima,medio,2.56,7,0,0,0.0
CL13897,46-60,Apurímac,bajo,2.62,10,2,0,0.0
CL13898,18-25,Lima,medio,3.35,7,0,0,0.0
CL13899,60+,Lima,bajo,1.35,6,1,0,0.0
CL13900,18-25,Huánuco,medio,1.48,2,3,0,0.0
CL13901,46-60,Ica,medio,3.44,7,2,0,0.0
CL13902,60+,Arequipa,medio,4.28,5,2,1,1130.99
CL13903,36-45,Lambayeque,medio,2.14,4,3,1,267.71
CL13904,36-45,Ucayali,bajo,1.24,8,2,0,0.0
CL13905,46-60,Huánuco,alto,1.31,3,0,0,0.0
CL13906,60+,Lima,bajo,3.54,2,4,0,0.0
CL13907,36-45,Madre de Dios,bajo,0.81,6,1,0,0.0
CL13908,46-60,Amazonas,medio,2.56,4,1,0,0.0
CL13909,46-60,San Martín,medio,2.32,5,2,0,0.0
CL13910,18-25,La Libertad,alto,1.82,3,2,1,622.21
CL13911,36-45,Puno,alto,1.64,7,1,0,0.0
CL13912,60+,Áncash,alto,3.2,13,4,1,1265.22
CL13913,36-45,Ayacucho,medio,3.28,7,0,0,0.0
CL13914,36-45,Ica,bajo,3.67,6,4,0,0.0
CL13915,36-45,Junín,medio,2.98,4,4,1,1298.64
CL13916,46-60,Puno,bajo,2.51,6,0,0,0.0
CL13917,26-35,Amazonas,bajo,2.66,4,1,0,0.0
CL13918,26-35,Lima,bajo,3.49,6,2,1,878.46
CL13919,18-25,Ayacucho,bajo,0.79,7,0,0,0.0
CL13920,36-45,Piura,medio,2.94,6,1,0,0.0
CL13921,26-35,Moquegua,medio,1.92,5,1,1,1141.63
CL13922,18-25,Lima,medio,2.88,6,2,1,998.87
CL13923,46-60,Callao,alto,1.47,7,1,0,0.0
CL13924,36-45,Lima,medio,3.35,4,3,1,947.6
CL13925,60+,Cajamarca,alto,3.09,3,2,0,0.0
CL13926,46-60,Callao,medio,1.79,6,2,0,0.0
CL13927,18-25,Lima,bajo,2.03,10,0,0,0.0
CL13928,46-60,Ucayali,bajo,1.94,2,4,1,285.06
CL13929,60+,San Martín,medio,2.56,4,4,0,0.0
CL13930,46-60,Lima,alto,4.53,6,2,1,1377.91
CL13931,18-25,Lima,bajo,0.68,1,3,1,192.56
CL13932,60+,Ucayali,alto,2.83,1,4,1,975.41
CL13933,60+,Lima,medio,2.93,5,1,1,1012.03
CL13934,46-60,Lambayeque,bajo,1.97,1,2,0,0.0
CL13935,60+,Tacna,medio,0.83,7,3,1,887.68
CL13936,46-60,Cusco,medio,2.3,9,0,0,0.0
CL13937,36-45,Arequipa,bajo,1.28,4,0,1,714.76
CL13938,60+,Lima,medio,3.06,3,0,0,0.0
CL13939,46-60,Arequipa,medio,1.12,5,4,0,0.0
CL13940,36-45,Junín,medio,2.45,3,1,1,255.63
CL13941,60+,Lambayeque,bajo,1.73,1,3,0,0.0
CL13942,36-45,Lima,alto,3.62,10,4,1,940.07
CL13943,60+,Ucayali,bajo,4.07,2,4,1,932.42
CL13944,18-25,Cusco,bajo,2.14,5,2,0,0.0
CL13945,18-25,La Libertad,medio,1.45,3,3,1,1143.99
CL13946,46-60,Ayacucho,alto,4.17,4,4,1,1396.1
CL13947,26-35,Lima,medio,2.36,3,0,0,0.0
CL13948,18-25,Madre de Dios,medio,2.81,6,2,0,0.0
CL13949,26-35,Lima,alto,2.38,8,0,1,1277.84
CL13950,36-45,Cusco,medio,2.29,8,4,0,0.0
CL13951,36-45,Lima,bajo,2.01,4,2,0,0.0
CL13952,26-35,Lima,medio,0.61,3,0,1,179.7
CL13953,46-60,Cajamarca,medio,4.27,4,3,0,0.0
CL13954,60+,La Libertad,bajo,2.7,3,0,1,772.4
CL13955,26-35,Lambayeque,medio,2.42,8,4,1,699.98
CL13956,26-35,Ucayali,medio,3.43,4,4,0,0.0
CL13957,26-35,Puno,bajo,1.94,3,1,0,0.0
CL13958,26-35,Madre de Dios,bajo,2.87,7,2,1,404.48
CL13959,26-35,San Martín,medio,1.73,10,4,0,0.0
CL13960,46-60,Madre de Dios,alto,2.15,4,3,1,710.76
CL13961,18-25,San Martín,bajo,3.08,4,2,1,446.9
CL13962,60+,Áncash,medio,2.77,11,1,1,1286.81
CL13963,18-25,Lima,medio,2.17,4,2,1,259.09
CL13964,26-35,Madre de Dios,medio,3.23,7,4,1,241.77
CL13965,18-25,Lima,alto,1.72,10,0,1,575.84
CL13966,46-60,Cajamarca,medio,1.59,4,2,1,902.12
CL13967,36-45,Ica,medio,2.05,4,1,0,0.0
CL13968,18-25,Ica,alto,2.27,7,4,1,624.01
CL13969,60+,Huancavelica,bajo,2.17,5,4,1,958.37
CL13970,46-60,Ica,bajo,2.07,2,3,0,0.0
CL13971,36-45,Lima,medio,3.4,6,3,0,0.0
CL13972,46-60,Puno,medio,4.0,3,4,1,232.21
CL13973,26-35,Madre de Dios,bajo,2.37,4,1,0,0.0
CL13974,36-45,Piura,medio,3.09,5,0,1,468.59
CL13975,60+,San Martín,medio,1.76,6,1,0,0.0
CL13976,36-45,Lambayeque,alto,2.41,3,3,1,1209.79
CL13977,60+,Junín,bajo,2.96,4,3,0,0.0
CL13978,26-35,Áncash,medio,1.66,7,2,0,0.0
CL13979,60+,Tacna,bajo,3.25,5,4,0,0.0
CL13980,46-60,Apurímac,medio,1.77,2,4,1,936.41
CL13981,18-25,Madre de Dios,medio,3.52,1,1,0,0.0
CL13982,46-60,La Libertad,alto,3.35,7,2,1,1482.95
CL13983,46-60,Tumbes,bajo,3.62,4,0,0,0.0
CL13984,36-45,Lambayeque,medio,3.52,3,4,0,0.0
CL13985,26-35,Piura,bajo,4.43,9,1,0,0.0
CL13986,18-25,Huánuco,medio,3.01,10,4,1,473.16
CL13987,60+,Huánuco,alto,1.05,5,4,0,0.0
CL13988,36-45,Lima,alto,2.63,10,0,0,0.0
CL13989,26-35,Ucayali,medio,2.04,4,0,0,0.0
CL13990,18-25,Lima,alto,1.14,5,1,1,753.99
CL13991,46-60,Tacna,bajo,3.78,6,1,0,0.0
CL13992,26-35,Pasco,bajo,2.19,7,1,0,0.0
CL13993,26-35,Pasco,alto,1.01,5,1,0,0.0
CL13994,26-35,Lambayeque,bajo,1.86,7,3,0,0.0
CL13995,46-60,La Libertad,bajo,4.77,2,3,1,815.82
CL13996,60+,Callao,medio,3.87,5,1,0,0.0
CL13997,36-45,Tumbes,medio,3.23,3,2,0,0.0
CL13998,60+,Tumbes,bajo,3.13,5,4,1,819.6
CL13999,18-25,Madre de Dios,alto,1.6,4,0,1,1026.87
CL14000,36-45,Huánuco,medio,1.52,3,2,1,1259.69
CL14001,18-25,Cusco,medio,3.06,5,4,1,247.58
CL14002,46-60,Ucayali,bajo,4.09,5,3,0,0.0
CL14003,60+,Apurímac,medio,1.48,5,3,1,694.42
CL14004,26-35,Piura,medio,2.4,7,4,0,0.0
CL14005,36-45,Junín,alto,2.73,6,0,0,0.0
CL14006,26-35,Lambayeque,alto,2.02,2,0,0,0.0
CL14007,18-25,Piura,medio,2.32,3,4,1,715.61
CL14008,26-35,Apurímac,alto,1.47,7,2,0,0.0
CL14009,26-35,Junín,bajo,2.81,6,2,1,526.63
CL14010,46-60,Tumbes,bajo,2.67,5,1,0,0.0
CL14011,46-60,Loreto,medio,3.12,1,3,1,693.08
CL14012,60+,Moquegua,bajo,2.3,3,1,0,0.0
CL14013,18-25,Moquegua,bajo,3.21,3,1,0,0.0
CL14014,46-60,Áncash,alto,2.84,4,0,1,1327.77
CL14015,46-60,Callao,medio,3.74,7,4,1,161.62
CL14016,60+,Lima,bajo,2.24,7,4,0,0.0
CL14017,36-45,Junín,medio,3.44,4,0,0,0.0
CL14018,60+,Lambayeque,alto,2.28,10,1,0,0.0
CL14019,26-35,Pasco,alto,3.14,5,0,1,1821.81
CL14020,26-35,Amazonas,medio,3.83,6,0,0,0.0
CL14021,46-60,Lima,medio,3.67,7,3,1,278.79
CL14022,46-60,Amazonas,medio,2.3,6,1,0,0.0
CL14023,60+,Apurímac,medio,1.97,2,1,0,0.0
CL14024,60+,Lambayeque,medio,3.47,5,2,1,1005.55
CL14025,18-25,Piura,medio,2.05,5,1,1,1123.75
CL14026,26-35,Ayacucho,medio,3.49,3,3,1,740.25
CL14027,60+,Lima,alto,1.3,2,2,0,0.0
CL14028,36-45,Lima,medio,2.97,9,3,1,241.12
CL14029,18-25,Cusco,bajo,2.13,11,1,0,0.0
CL14030,60+,Lima,medio,0.83,6,4,1,155.2
CL14031,46-60,Tacna,bajo,1.73,5,0,1,577.83
CL14032,60+,Lima,medio,2.11,7,0,0,0.0
CL14033,46-60,Cajamarca,bajo,4.42,8,0,0,0.0
CL14034,46-60,Lima,medio,0.0,5,4,1,157.42
CL14035,26-35,Lima,alto,2.17,3,1,1,1646.29
CL14036,26-35,Amazonas,medio,2.15,2,2,1,555.36
CL14037,60+,Apurímac,bajo,1.53,4,3,0,0.0
CL14038,60+,Cajamarca,alto,2.11,7,0,1,230.84
CL14039,36-45,Ayacucho,medio,2.35,5,0,0,0.0
CL14040,18-25,Huancavelica,medio,1.83,8,1,1,619.79
CL14041,18-25,Lima,medio,2.86,5,0,0,0.0
CL14042,60+,Junín,alto,4.08,9,1,0,0.0
CL14043,26-35,San Martín,bajo,2.45,4,2,1,667.58
CL14044,36-45,Lima,medio,1.81,3,4,0,0.0
CL14045,18-25,San Martín,medio,2.39,6,3,1,1224.01
CL14046,60+,Lima,bajo,2.15,4,1,0,0.0
CL14047,26-35,Apurímac,alto,3.6,3,1,1,290.62
CL14048,26-35,Lima,medio,2.04,4,0,1,288.32
CL14049,26-35,Piura,medio,2.99,5,3,1,836.4
CL14050,46-60,Callao,bajo,2.79,5,3,1,436.11
CL14051,26-35,Apurímac,medio,2.61,4,0,0,0.0
CL14052,60+,Ica,alto,1.36,8,0,0,0.0
CL14053,36-45,La Libertad,medio,1.89,7,0,0,0.0
CL14054,60+,Huánuco,medio,2.31,10,2,1,547.61
CL14055,26-35,Ayacucho,alto,1.31,5,3,1,598.88
CL14056,36-45,Huancavelica,alto,1.52,6,1,0,0.0
CL14057,18-25,Lima,medio,2.02,3,3,1,764.31
CL14058,18-25,La Libertad,medio,2.84,4,2,0,0.0
CL14059,60+,Lima,medio,3.91,3,1,1,897.46
CL14060,36-45,Lima,bajo,2.77,4,3,1,345.56
CL14061,60+,Lima,medio,2.63,7,4,0,0.0
CL14062,36-45,Cusco,alto,2.57,4,3,0,0.0
CL14063,36-45,Lima,alto,2.16,6,4,1,1746.03
CL14064,60+,Amazonas,alto,2.4,5,1,1,1262.47
CL14065,36-45,Lambayeque,bajo,3.06,8,1,1,768.63
CL14066,26-35,Lima,alto,3.45,5,1,1,359.66
CL14067,36-45,Cajamarca,medio,0.06,4,3,0,0.0
CL14068,36-45,Huancavelica,bajo,3.22,2,3,0,0.0
CL14069,60+,Cusco,medio,2.21,3,0,0,0.0
CL14070,18-25,Apurímac,alto,2.99,6,1,0,0.0
CL14071,46-60,Junín,bajo,2.86,6,1,0,0.0
CL14072,36-45,Ucayali,alto,2.37,10,2,1,216.4
CL14073,46-60,Junín,alto,3.03,10,1,0,0.0
CL14074,36-45,Lima,bajo,2.79,7,2,0,0.0
CL14075,60+,Lima,alto,2.46,6,0,0,0.0
CL14076,60+,Lima,alto,2.39,3,3,1,988.59
CL14077,36-45,Tumbes,bajo,1.51,3,4,0,0.0
CL14078,60+,Puno,bajo,2.51,6,1,0,0.0
CL14079,60+,Pasco,medio,0.51,5,0,1,379.45
CL14080,36-45,Tumbes,medio,2.79,4,3,1,880.09
CL14081,18-25,Cusco,medio,3.25,6,0,1,1011.32
CL14082,36-45,Lima,medio,1.05,5,0,1,610.07
CL14083,18-25,San Martín,alto,2.22,6,1,1,1436.63
CL14084,60+,Lima,alto,3.92,7,1,0,0.0
CL14085,18-25,Ucayali,medio,4.68,4,2,1,640.07
CL14086,60+,Arequipa,medio,2.4,4,4,0,0.0
CL14087,18-25,Lima,medio,2.56,3,2,0,0.0
CL14088,18-25,Ucayali,medio,2.43,6,1,0,0.0
CL14089,36-45,La Libertad,medio,2.65,3,2,0,0.0
CL14090,18-25,Madre de Dios,bajo,3.74,2,2,0,0.0
CL14091,60+,Amazonas,bajo,2.5,3,3,0,0.0
CL14092,36-45,Loreto,bajo,1.13,3,0,0,0.0
CL14093,18-25,Tacna,alto,2.76,3,2,0,0.0
CL14094,36-45,La Libertad,bajo,2.12,6,1,0,0.0
CL14095,46-60,Amazonas,bajo,1.38,13,0,0,0.0
CL14096,36-45,Amazonas,medio,1.38,5,3,1,1152.25
CL14097,46-60,San Martín,bajo,2.39,7,2,1,488.3
CL14098,46-60,Madre de Dios,bajo,3.13,6,3,1,309.22
CL14099,36-45,Arequipa,medio,3.07,2,1,0,0.0
CL14100,60+,Áncash,medio,3.71,9,2,1,646.96
CL14101,60+,Pasco,bajo,1.74,5,0,0,0.0
CL14102,60+,Pasco,medio,2.13,2,3,0,0.0
CL14103,26-35,Arequipa,medio,3.14,5,1,0,0.0
CL14104,46-60,Huánuco,medio,3.22,8,4,1,549.16
CL14105,36-45,Moquegua,medio,1.98,4,4,1,1193.06
CL14106,60+,Lima,bajo,1.81,5,2,1,215.19
CL14107,60+,Tumbes,medio,2.97,2,4,1,277.73
CL14108,36-45,Lima,medio,3.38,3,3,1,816.92
CL14109,46-60,Lima,alto,2.26,7,2,1,1500.22
CL14110,36-45,Lima,alto,2.96,5,1,0,0.0
CL14111,26-35,Tumbes,medio,2.5,4,2,1,1135.18
CL14112,26-35,La Libertad,medio,1.85,3,0,0,0.0
CL14113,36-45,Cusco,medio,3.24,5,1,0,0.0
CL14114,46-60,Ica,alto,2.27,6,3,0,0.0
CL14115,60+,Puno,alto,0.98,8,1,1,792.68
CL14116,26-35,Lima,medio,1.84,6,3,1,742.73
CL14117,26-35,Junín,bajo,0.25,8,3,1,323.9
CL14118,46-60,Lima,medio,5.2,6,3,0,0.0
CL14119,26-35,Ayacucho,bajo,3.8,4,3,1,406.12
CL14120,26-35,Amazonas,alto,1.18,6,4,0,0.0
CL14121,46-60,Huancavelica,bajo,1.91,3,1,0,0.0
CL14122,36-45,Lima,bajo,2.73,3,1,0,0.0
CL14123,60+,Loreto,alto,4.1,6,0,0,0.0
CL14124,60+,Piura,bajo,3.22,6,2,1,858.51
CL14125,26-35,Tacna,bajo,2.72,4,1,0,0.0
CL14126,60+,Lambayeque,medio,1.91,6,3,0,0.0
CL14127,36-45,Madre de Dios,medio,2.98,6,0,0,0.0
CL14128,26-35,Apurímac,medio,2.94,4,1,1,278.21
CL14129,60+,Áncash,medio,2.53,6,3,0,0.0
CL14130,18-25,Arequipa,bajo,2.42,6,0,0,0.0
CL14131,18-25,Lima,medio,2.05,4,4,1,155.69
CL14132,18-25,Callao,medio,3.79,3,2,1,491.03
CL14133,18-25,Huánuco,alto,0.81,7,4,1,1005.59
CL14134,18-25,Lima,medio,2.81,2,3,1,719.43
CL14135,26-35,Junín,medio,2.52,3,1,1,1063.55
CL14136,46-60,Lima,medio,0.53,4,4,1,1155.11
CL14137,46-60,Lambayeque,bajo,2.12,4,1,0,0.0
CL14138,26-35,Cajamarca,bajo,1.48,4,0,1,769.79
CL14139,26-35,Apurímac,medio,1.47,6,2,0,0.0
CL14140,36-45,Cusco,bajo,1.72,7,4,0,0.0
CL14141,46-60,Áncash,medio,3.75,5,4,0,0.0
CL14142,18-25,Lima,bajo,2.44,4,1,0,0.0
CL14143,26-35,Pasco,alto,3.25,4,1,1,409.78
CL14144,18-25,Ica,alto,1.3,4,3,1,232.36
CL14145,46-60,La Libertad,medio,1.88,9,2,0,0.0
CL14146,60+,Piura,medio,2.07,7,4,1,1202.17
CL14147,60+,Cusco,medio,2.66,5,0,0,0.0
CL14148,26-35,Arequipa,alto,3.03,3,3,0,0.0
CL14149,36-45,Lima,bajo,2.77,4,0,1,850.7
CL14150,18-25,Lima,medio,1.69,7,0,1,139.46
CL14151,26-35,Lima,medio,3.24,7,0,0,0.0
CL14152,36-45,Loreto,medio,1.89,6,4,0,0.0
CL14153,18-25,Áncash,bajo,2.77,6,0,0,0.0
CL14154,46-60,Lambayeque,bajo,1.13,6,1,0,0.0
CL14155,60+,Cusco,alto,2.24,5,3,1,499.48
CL14156,36-45,Moquegua,bajo,3.02,5,2,0,0.0
CL14157,18-25,Puno,medio,2.6,3,0,0,0.0
CL14158,26-35,Huánuco,medio,1.68,2,4,1,1168.22
CL14159,18-25,Arequipa,bajo,3.04,5,4,0,0.0
CL14160,26-35,Huancavelica,medio,1.72,9,0,0,0.0
CL14161,60+,Arequipa,alto,0.75,5,2,1,1931.01
CL14162,60+,Ica,medio,3.53,8,4,0,0.0
CL14163,18-25,Lima,medio,1.5,10,0,1,181.6
CL14164,18-25,Ucayali,medio,3.29,6,0,0,0.0
CL14165,26-35,La Libertad,medio,2.26,8,1,1,1059.06
CL14166,26-35,Cusco,medio,3.15,8,4,0,0.0
CL14167,36-45,Cajamarca,alto,1.71,6,0,0,0.0
CL14168,36-45,Cajamarca,medio,3.35,8,2,0,0.0
CL14169,36-45,Callao,medio,1.95,8,1,0,0.0
CL14170,18-25,Moquegua,medio,2.23,3,1,1,164.15
CL14171,36-45,Áncash,medio,0.34,4,2,0,0.0
CL14172,18-25,Ucayali,bajo,0.88,5,1,1,829.49
CL14173,60+,Lima,bajo,3.26,5,2,0,0.0
CL14174,46-60,Lima,medio,1.83,6,4,0,0.0
CL14175,60+,Junín,bajo,0.54,7,1,0,0.0
CL14176,18-25,Loreto,medio,1.88,6,3,0,0.0
CL14177,18-25,Lima,alto,3.04,5,4,1,225.45
CL14178,46-60,Ica,medio,1.3,4,1,1,1023.49
CL14179,26-35,Huancavelica,bajo,3.54,4,4,0,0.0
CL14180,26-35,Tacna,medio,1.95,2,4,1,237.44
CL14181,26-35,Huánuco,bajo,2.11,2,2,0,0.0
CL14182,36-45,Lambayeque,medio,1.73,4,3,0,0.0
CL14183,26-35,Junín,medio,0.62,4,0,1,1053.28
CL14184,36-45,Apurímac,bajo,2.19,3,0,0,0.0
CL14185,36-45,Cajamarca,bajo,2.4,5,2,1,853.96
CL14186,26-35,Callao,bajo,2.86,2,2,0,0.0
CL14187,26-35,Loreto,bajo,1.72,5,2,1,770.43
CL14188,46-60,Lambayeque,bajo,0.85,6,3,0,0.0
CL14189,46-60,Pasco,alto,4.19,3,3,1,1363.21
CL14190,36-45,Loreto,medio,2.66,7,0,0,0.0
CL14191,46-60,Callao,alto,2.4,5,4,1,1661.66
CL14192,36-45,Lima,medio,3.53,4,4,1,487.06
CL14193,18-25,Madre de Dios,medio,1.5,3,3,1,415.07
CL14194,36-45,Lima,bajo,1.34,2,3,1,242.46
CL14195,36-45,Lima,bajo,3.11,3,4,0,0.0
CL14196,46-60,Madre de Dios,medio,4.27,3,1,1,452.06
CL14197,18-25,Áncash,alto,1.06,6,4,1,741.78
CL14198,60+,Madre de Dios,bajo,2.43,6,0,0,0.0
CL14199,60+,Huancavelica,medio,2.8,5,2,0,0.0
CL14200,60+,Lima,bajo,2.91,6,2,0,0.0
CL14201,18-25,Cusco,medio,2.14,6,2,0,0.0
CL14202,26-35,Piura,medio,1.53,6,0,0,0.0
CL14203,18-25,Lima,medio,0.38,9,0,0,0.0
CL14204,46-60,Lima,bajo,4.46,3,0,0,0.0
CL14205,36-45,Pasco,bajo,4.05,8,4,0,0.0
